Transport,Start,End,Distance
台北捷運,景美,奇岩,17
台北捷運,景美,北投,17.76
台北捷運,景美,新北投,18.79
台北捷運,景美,復興崗,19.37
台北捷運,景美,忠義,20.82
台北捷運,景美,關渡,21.69
台北捷運,景美,竹圍,23.83
台北捷運,景美,紅樹林,25.74
台北捷運,景美,淡水,27.83
台北捷運,景美,頂埔,18.87
台北捷運,景美,永寧,16.92
台北捷運,景美,土城,15.81
台北捷運,景美,海山,14.35
台北捷運,景美,亞東醫院,12.7
台北捷運,景美,府中,11.42
台北捷運,景美,板橋,10.77
台北捷運,景美,新埔,12.05
台北捷運,景美,江子翠,11.31
台北捷運,景美,龍山寺,8.23
台北捷運,景美,西門,6.91
台北捷運,景美,善導寺,7.63
台北捷運,景美,忠孝新生,7.18
台北捷運,景美,忠孝復興,8.3
台北捷運,景美,忠孝敦化,8.96
台北捷運,景美,國父紀念館,9.69
台北捷運,景美,市政府,10.53
台北捷運,景美,永春,11.52
台北捷運,景美,後山埤,12.33
台北捷運,景美,昆陽,13.7
台北捷運,景美,南港,15.12
台北捷運,景美,南港展覽館,16.21
台北捷運,景美,象山,10.15
台北捷運,景美,台北101/世貿,9.41
台北捷運,景美,信義安和,8.42
台北捷運,景美,大安,7.43
台北捷運,景美,大安森林公園,6.64
台北捷運,景美,北門,7.73
台北捷運,景美,中山,7.61
台北捷運,景美,松江南京,8.32
台北捷運,景美,南京復興,9.31
台北捷運,景美,台北小巨蛋,10.25
台北捷運,景美,南京三民,11.45
台北捷運,景美,松山,12.8
台北捷運,景美,輔大,16.44
台北捷運,景美,新莊,14.7
台北捷運,景美,頭前庄,13.68
台北捷運,景美,先嗇宮,14.26
台北捷運,景美,三重,12.54
台北捷運,景美,菜寮,11.67
台北捷運,景美,台北橋,10.68
台北捷運,景美,大橋頭,9.35
台北捷運,景美,民權西路,8.69
台北捷運,景美,中山國小,9.4
台北捷運,景美,行天宮,9.12
台北捷運,景美,松江南京,8.32
台北捷運,景美,忠孝新生,7.18
台北捷運,景美,東門,5.98
台北捷運,景美,蘆洲,15.36
台北捷運,景美,三民高中,14.2
台北捷運,景美,徐匯中學,13.29
台北捷運,景美,三和國中,12.46
台北捷運,景美,三重國小,11.23
台北捷運,景美,迴龍,19.21
台北捷運,景美,丹鳳,17.81
台北捷運,景美,大坪林,1.15
台北捷運,景美,十四張,2.7
台北捷運,景美,秀朗橋,3.59
台北捷運,景美,景平,4.49
台北捷運,景美,景安,5.57
台北捷運,景美,中和,7.1
台北捷運,景美,橋和,7.73
台北捷運,景美,中原,8.47
台北捷運,景美,板新,9.88
台北捷運,景美,板橋,10.77
台北捷運,景美,新埔民生,12.05
台北捷運,景美,頭前庄,13.68
台北捷運,景美,幸福,14.84
台北捷運,景美,新北產業園區,16.08
台北捷運,萬隆,松山機場,10.66
台北捷運,萬隆,中山國中,9.18
台北捷運,萬隆,南京復興,8.25
台北捷運,萬隆,忠孝復興,7.24
台北捷運,萬隆,大安,6.37
台北捷運,萬隆,科技大樓,7.12
台北捷運,萬隆,六張犁,8.25
台北捷運,萬隆,麟光,9.07
台北捷運,萬隆,辛亥,10.67
台北捷運,萬隆,萬芳醫院,11.43
台北捷運,萬隆,萬芳社區,12.57
台北捷運,萬隆,木柵,13.09
台北捷運,萬隆,動物園,13.77
台北捷運,萬隆,大直,13.25
台北捷運,萬隆,劍南路,14.58
台北捷運,萬隆,西湖,15.86
台北捷運,萬隆,港墘,16.69
台北捷運,萬隆,文德,17.7
台北捷運,萬隆,內湖,18.83
台北捷運,萬隆,大湖公園,19.31
台北捷運,萬隆,葫洲,17.69
台北捷運,萬隆,東湖,16.83
台北捷運,萬隆,南港軟體園區,15.79
台北捷運,萬隆,南港展覽館,15.15
台北捷運,萬隆,小碧潭,5
台北捷運,萬隆,新店,5.07
台北捷運,萬隆,新店區公所,3.96
台北捷運,萬隆,七張,3.06
台北捷運,萬隆,大坪林,2.21
台北捷運,萬隆,景美,1.06
台北捷運,萬隆,萬隆,0
台北捷運,萬隆,公館,1.56
台北捷運,萬隆,台電大樓,2.46
台北捷運,萬隆,古亭,3.34
台北捷運,萬隆,中正紀念堂,4.27
台北捷運,萬隆,小南門,5.03
台北捷運,萬隆,頂溪,5.48
台北捷運,萬隆,永安市場,6.81
台北捷運,萬隆,景安,6.63
台北捷運,萬隆,南勢角,7.44
台北捷運,萬隆,台大醫院,5.26
台北捷運,萬隆,台北車站,5.89
台北捷運,萬隆,台北車站,5.89
台北捷運,萬隆,中山,6.55
台北捷運,萬隆,雙連,7.1
台北捷運,萬隆,民權西路,7.63
台北捷運,萬隆,圓山,8.66
台北捷運,萬隆,劍潭,10.18
台北捷運,萬隆,士林,11.27
台北捷運,萬隆,芝山,12.37
台北捷運,萬隆,明德,13.25
台北捷運,萬隆,石牌,13.85
台北捷運,萬隆,唭哩岸,15.11
台北捷運,萬隆,奇岩,15.94
台北捷運,萬隆,北投,16.7
台北捷運,萬隆,新北投,17.73
台北捷運,萬隆,復興崗,18.31
台北捷運,萬隆,忠義,19.76
台北捷運,萬隆,關渡,20.63
台北捷運,萬隆,竹圍,22.77
台北捷運,萬隆,紅樹林,24.68
台北捷運,萬隆,淡水,26.77
台北捷運,萬隆,頂埔,19.93
台北捷運,萬隆,永寧,17.98
台北捷運,萬隆,土城,16.87
台北捷運,萬隆,海山,15.41
台北捷運,萬隆,亞東醫院,13.76
台北捷運,萬隆,府中,12.48
台北捷運,萬隆,板橋,11.83
台北捷運,萬隆,新埔,11.11
台北捷運,萬隆,江子翠,10.25
台北捷運,萬隆,龍山寺,7.17
台北捷運,萬隆,西門,5.85
台北捷運,萬隆,善導寺,6.57
台北捷運,萬隆,忠孝新生,6.12
台北捷運,萬隆,忠孝復興,7.24
台北捷運,萬隆,忠孝敦化,7.9
台北捷運,萬隆,國父紀念館,8.63
台北捷運,萬隆,市政府,9.47
台北捷運,萬隆,永春,10.46
台北捷運,萬隆,後山埤,11.27
台北捷運,萬隆,昆陽,12.64
台北捷運,萬隆,南港,14.06
台北捷運,萬隆,南港展覽館,15.15
台北捷運,萬隆,象山,9.09
台北捷運,萬隆,台北101/世貿,8.35
台北捷運,萬隆,信義安和,7.36
台北捷運,萬隆,大安,6.37
台北捷運,萬隆,大安森林公園,5.58
台北捷運,萬隆,北門,6.67
台北捷運,萬隆,中山,6.55
台北捷運,萬隆,松江南京,7.26
台北捷運,萬隆,南京復興,8.25
台北捷運,萬隆,台北小巨蛋,9.19
台北捷運,萬隆,南京三民,10.39
台北捷運,萬隆,松山,11.74
台北捷運,萬隆,輔大,15.5
台北捷運,萬隆,新莊,13.76
台北捷運,萬隆,頭前庄,12.74
台北捷運,萬隆,先嗇宮,13.2
台北捷運,萬隆,三重,11.48
台北捷運,萬隆,菜寮,10.61
台北捷運,萬隆,台北橋,9.62
台北捷運,萬隆,大橋頭,8.29
台北捷運,萬隆,民權西路,7.63
台北捷運,萬隆,中山國小,8.34
台北捷運,萬隆,行天宮,8.06
台北捷運,萬隆,松江南京,7.26
台北捷運,萬隆,忠孝新生,6.12
台北捷運,萬隆,東門,4.92
台北捷運,萬隆,蘆洲,14.3
台北捷運,萬隆,三民高中,13.14
台北捷運,萬隆,徐匯中學,12.23
台北捷運,萬隆,三和國中,11.4
台北捷運,萬隆,三重國小,10.17
台北捷運,萬隆,迴龍,18.27
台北捷運,萬隆,丹鳳,16.87
台北捷運,萬隆,大坪林,2.21
台北捷運,萬隆,十四張,3.76
台北捷運,萬隆,秀朗橋,4.65
台北捷運,萬隆,景平,5.55
台北捷運,萬隆,景安,6.63
台北捷運,萬隆,中和,8.16
台北捷運,萬隆,橋和,8.79
台北捷運,萬隆,中原,9.53
台北捷運,萬隆,板新,10.94
台北捷運,萬隆,板橋,11.83
台北捷運,萬隆,新埔民生,11.11
台北捷運,萬隆,頭前庄,12.74
台北捷運,萬隆,幸福,13.9
台北捷運,萬隆,新北產業園區,15.14
台北捷運,公館,松山機場,9.1
台北捷運,公館,中山國中,7.62
台北捷運,公館,南京復興,6.69
台北捷運,公館,忠孝復興,5.68
台北捷運,公館,大安,4.81
台北捷運,公館,科技大樓,5.56
台北捷運,公館,六張犁,6.69
台北捷運,公館,麟光,7.51
台北捷運,公館,辛亥,9.11
台北捷運,公館,萬芳醫院,9.87
台北捷運,公館,萬芳社區,11.01
台北捷運,公館,木柵,11.53
台北捷運,公館,動物園,12.21
台北捷運,公館,大直,11.69
台北捷運,公館,劍南路,13.02
台北捷運,公館,西湖,14.3
台北捷運,公館,港墘,15.13
台北捷運,公館,文德,16.14
台北捷運,公館,內湖,17.27
台北捷運,公館,大湖公園,17.75
台北捷運,公館,葫洲,16.13
台北捷運,公館,東湖,15.27
台北捷運,公館,南港軟體園區,14.23
台北捷運,公館,南港展覽館,13.59
台北捷運,公館,小碧潭,6.56
台北捷運,公館,新店,6.63
台北捷運,公館,新店區公所,5.52
台北捷運,公館,七張,4.62
台北捷運,公館,大坪林,3.77
台北捷運,公館,景美,2.62
台北捷運,公館,萬隆,1.56
台北捷運,公館,公館,0
台北捷運,公館,台電大樓,0.9
台北捷運,公館,古亭,1.78
台北捷運,公館,中正紀念堂,2.71
台北捷運,公館,小南門,3.47
台北捷運,公館,頂溪,3.92
台北捷運,公館,永安市場,5.25
台北捷運,公館,景安,6.33
台北捷運,公館,南勢角,7.14
台北捷運,公館,台大醫院,3.7
台北捷運,公館,台北車站,4.33
台北捷運,公館,台北車站,4.33
台北捷運,公館,中山,4.99
台北捷運,公館,雙連,5.54
台北捷運,公館,民權西路,6.07
台北捷運,公館,圓山,7.1
台北捷運,公館,劍潭,8.62
台北捷運,公館,士林,9.71
台北捷運,公館,芝山,10.81
台北捷運,公館,明德,11.69
台北捷運,公館,石牌,12.29
台北捷運,公館,唭哩岸,13.55
台北捷運,公館,奇岩,14.38
台北捷運,公館,北投,15.14
台北捷運,公館,新北投,16.17
台北捷運,公館,復興崗,16.75
台北捷運,公館,忠義,18.2
台北捷運,公館,關渡,19.07
台北捷運,公館,竹圍,21.21
台北捷運,公館,紅樹林,23.12
台北捷運,公館,淡水,25.21
台北捷運,公館,頂埔,18.93
台北捷運,公館,永寧,16.98
台北捷運,公館,土城,15.87
台北捷運,公館,海山,14.41
台北捷運,公館,亞東醫院,12.76
台北捷運,公館,府中,11.48
台北捷運,公館,板橋,10.83
台北捷運,公館,新埔,9.55
台北捷運,公館,江子翠,8.69
台北捷運,公館,龍山寺,5.61
台北捷運,公館,西門,4.29
台北捷運,公館,善導寺,5.01
台北捷運,公館,忠孝新生,4.56
台北捷運,公館,忠孝復興,5.68
台北捷運,公館,忠孝敦化,6.34
台北捷運,公館,國父紀念館,7.07
台北捷運,公館,市政府,7.91
台北捷運,公館,永春,8.9
台北捷運,公館,後山埤,9.71
台北捷運,公館,昆陽,11.08
台北捷運,公館,南港,12.5
台北捷運,公館,南港展覽館,13.59
台北捷運,公館,象山,7.53
台北捷運,公館,台北101/世貿,6.79
台北捷運,公館,信義安和,5.8
台北捷運,公館,大安,4.81
台北捷運,公館,大安森林公園,4.02
台北捷運,公館,北門,5.11
台北捷運,公館,中山,4.99
台北捷運,公館,松江南京,5.7
台北捷運,公館,南京復興,6.69
台北捷運,公館,台北小巨蛋,7.63
台北捷運,公館,南京三民,8.83
台北捷運,公館,松山,10.18
台北捷運,公館,輔大,13.94
台北捷運,公館,新莊,12.2
台北捷運,公館,頭前庄,11.18
台北捷運,公館,先嗇宮,11.64
台北捷運,公館,三重,9.92
台北捷運,公館,菜寮,9.05
台北捷運,公館,台北橋,8.06
台北捷運,公館,大橋頭,6.73
台北捷運,公館,民權西路,6.07
台北捷運,公館,中山國小,6.78
台北捷運,公館,行天宮,6.5
台北捷運,公館,松江南京,5.7
台北捷運,公館,忠孝新生,4.56
台北捷運,公館,東門,3.36
台北捷運,公館,蘆洲,12.74
台北捷運,公館,三民高中,11.58
台北捷運,公館,徐匯中學,10.67
台北捷運,公館,三和國中,9.84
台北捷運,公館,三重國小,8.61
台北捷運,公館,迴龍,16.71
台北捷運,公館,丹鳳,15.31
台北捷運,公館,大坪林,3.77
台北捷運,公館,十四張,5.32
台北捷運,公館,秀朗橋,6.21
台北捷運,公館,景平,7.11
台北捷運,公館,景安,6.33
台北捷運,公館,中和,7.86
台北捷運,公館,橋和,8.49
台北捷運,公館,中原,9.23
台北捷運,公館,板新,10.63
台北捷運,公館,板橋,10.83
台北捷運,公館,新埔民生,9.55
台北捷運,公館,頭前庄,11.18
台北捷運,公館,幸福,12.34
台北捷運,公館,新北產業園區,13.58
台北捷運,台電大樓,松山機場,8.2
台北捷運,台電大樓,中山國中,6.72
台北捷運,台電大樓,南京復興,5.79
台北捷運,台電大樓,忠孝復興,4.78
台北捷運,台電大樓,大安,3.91
台北捷運,台電大樓,科技大樓,4.66
台北捷運,台電大樓,六張犁,5.79
台北捷運,台電大樓,麟光,6.61
台北捷運,台電大樓,辛亥,8.21
台北捷運,台電大樓,萬芳醫院,8.97
台北捷運,台電大樓,萬芳社區,10.11
台北捷運,台電大樓,木柵,10.63
台北捷運,台電大樓,動物園,11.31
台北捷運,台電大樓,大直,10.79
台北捷運,台電大樓,劍南路,12.12
台北捷運,台電大樓,西湖,13.4
台北捷運,台電大樓,港墘,14.23
台北捷運,台電大樓,文德,15.24
台北捷運,台電大樓,內湖,16.37
台北捷運,台電大樓,大湖公園,16.85
台北捷運,台電大樓,葫洲,15.23
台北捷運,台電大樓,東湖,14.37
台北捷運,台電大樓,南港軟體園區,13.33
台北捷運,台電大樓,南港展覽館,12.69
台北捷運,台電大樓,小碧潭,7.46
台北捷運,台電大樓,新店,7.53
台北捷運,台電大樓,新店區公所,6.42
台北捷運,台電大樓,七張,5.52
台北捷運,台電大樓,大坪林,4.67
台北捷運,台電大樓,景美,3.52
台北捷運,台電大樓,萬隆,2.46
台北捷運,台電大樓,公館,0.9
台北捷運,台電大樓,台電大樓,0
台北捷運,台電大樓,古亭,0.88
台北捷運,台電大樓,中正紀念堂,1.81
台北捷運,台電大樓,小南門,2.57
台北捷運,台電大樓,頂溪,3.02
台北捷運,台電大樓,永安市場,4.35
台北捷運,台電大樓,景安,5.43
台北捷運,台電大樓,南勢角,6.24
台北捷運,台電大樓,台大醫院,2.8
台北捷運,台電大樓,台北車站,3.43
台北捷運,台電大樓,台北車站,3.43
台北捷運,台電大樓,中山,4.09
台北捷運,台電大樓,雙連,4.64
台北捷運,台電大樓,民權西路,5.17
台北捷運,台電大樓,圓山,6.2
台北捷運,台電大樓,劍潭,7.72
台北捷運,台電大樓,士林,8.81
台北捷運,台電大樓,芝山,9.91
台北捷運,台電大樓,明德,10.79
台北捷運,台電大樓,石牌,11.39
台北捷運,台電大樓,唭哩岸,12.65
台北捷運,台電大樓,奇岩,13.48
台北捷運,台電大樓,北投,14.24
台北捷運,台電大樓,新北投,15.27
台北捷運,台電大樓,復興崗,15.85
台北捷運,台電大樓,忠義,17.3
台北捷運,台電大樓,關渡,18.17
台北捷運,台電大樓,竹圍,20.31
台北捷運,台電大樓,紅樹林,22.22
台北捷運,台電大樓,淡水,24.31
台北捷運,台電大樓,頂埔,18.03
台北捷運,台電大樓,永寧,16.08
台北捷運,台電大樓,土城,14.97
台北捷運,台電大樓,海山,13.51
台北捷運,台電大樓,亞東醫院,11.86
台北捷運,台電大樓,府中,10.58
台北捷運,台電大樓,板橋,9.93
台北捷運,台電大樓,新埔,8.65
台北捷運,台電大樓,江子翠,7.79
台北捷運,台電大樓,龍山寺,4.71
台北捷運,台電大樓,西門,3.39
台北捷運,台電大樓,善導寺,4.11
台北捷運,台電大樓,忠孝新生,3.66
台北捷運,台電大樓,忠孝復興,4.78
台北捷運,台電大樓,忠孝敦化,5.44
台北捷運,台電大樓,國父紀念館,6.17
台北捷運,台電大樓,市政府,7.01
台北捷運,台電大樓,永春,8
台北捷運,台電大樓,後山埤,8.81
台北捷運,台電大樓,昆陽,10.18
台北捷運,台電大樓,南港,11.6
台北捷運,台電大樓,南港展覽館,12.69
台北捷運,台電大樓,象山,6.63
台北捷運,台電大樓,台北101/世貿,5.89
台北捷運,台電大樓,信義安和,4.9
台北捷運,台電大樓,大安,3.91
台北捷運,台電大樓,大安森林公園,3.12
台北捷運,台電大樓,北門,4.21
台北捷運,台電大樓,中山,4.09
台北捷運,台電大樓,松江南京,4.8
台北捷運,台電大樓,南京復興,5.79
台北捷運,台電大樓,台北小巨蛋,6.73
台北捷運,台電大樓,南京三民,7.93
台北捷運,台電大樓,松山,9.28
台北捷運,台電大樓,輔大,13.04
台北捷運,台電大樓,新莊,11.3
台北捷運,台電大樓,頭前庄,10.28
台北捷運,台電大樓,先嗇宮,10.74
台北捷運,台電大樓,三重,9.02
台北捷運,台電大樓,菜寮,8.15
台北捷運,台電大樓,台北橋,7.16
台北捷運,台電大樓,大橋頭,5.83
台北捷運,台電大樓,民權西路,5.17
台北捷運,台電大樓,中山國小,5.88
台北捷運,台電大樓,行天宮,5.6
台北捷運,台電大樓,松江南京,4.8
台北捷運,台電大樓,忠孝新生,3.66
台北捷運,台電大樓,東門,2.46
台北捷運,台電大樓,蘆洲,11.84
台北捷運,台電大樓,三民高中,10.68
台北捷運,台電大樓,徐匯中學,9.77
台北捷運,台電大樓,三和國中,8.94
台北捷運,台電大樓,三重國小,7.71
台北捷運,台電大樓,迴龍,15.81
台北捷運,台電大樓,丹鳳,14.41
台北捷運,台電大樓,大坪林,4.67
台北捷運,台電大樓,十四張,6.22
台北捷運,台電大樓,秀朗橋,7.11
台北捷運,台電大樓,景平,6.52
台北捷運,台電大樓,景安,5.43
台北捷運,台電大樓,中和,6.96
台北捷運,台電大樓,橋和,7.59
台北捷運,台電大樓,中原,8.33
台北捷運,台電大樓,板新,9.73
台北捷運,台電大樓,板橋,9.93
台北捷運,台電大樓,新埔民生,8.65
台北捷運,台電大樓,頭前庄,10.28
台北捷運,台電大樓,幸福,11.44
台北捷運,台電大樓,新北產業園區,12.68
台北捷運,古亭,松山機場,7.32
台北捷運,古亭,中山國中,5.84
台北捷運,古亭,南京復興,4.91
台北捷運,古亭,忠孝復興,3.9
台北捷運,古亭,大安,3.03
台北捷運,古亭,科技大樓,3.78
台北捷運,古亭,六張犁,4.91
台北捷運,古亭,麟光,5.73
台北捷運,古亭,辛亥,7.33
台北捷運,古亭,萬芳醫院,8.09
台北捷運,古亭,萬芳社區,9.23
台北捷運,古亭,木柵,9.75
台北捷運,古亭,動物園,10.43
台北捷運,古亭,大直,9.91
台北捷運,古亭,劍南路,11.24
台北捷運,古亭,西湖,12.52
台北捷運,古亭,港墘,13.35
台北捷運,古亭,文德,14.36
台北捷運,古亭,內湖,15.49
台北捷運,古亭,大湖公園,15.97
台北捷運,古亭,葫洲,14.35
台北捷運,古亭,東湖,13.49
台北捷運,古亭,南港軟體園區,12.45
台北捷運,古亭,南港展覽館,11.81
台北捷運,古亭,小碧潭,8.34
台北捷運,古亭,新店,8.41
台北捷運,古亭,新店區公所,7.3
台北捷運,古亭,七張,6.4
台北捷運,古亭,大坪林,5.55
台北捷運,古亭,景美,4.4
台北捷運,古亭,萬隆,3.34
台北捷運,古亭,公館,1.78
台北捷運,古亭,台電大樓,0.88
台北捷運,古亭,古亭,0
台北捷運,古亭,中正紀念堂,0.93
台北捷運,古亭,小南門,1.69
台北捷運,古亭,頂溪,2.14
台北捷運,古亭,永安市場,3.47
台北捷運,古亭,景安,4.55
台北捷運,古亭,南勢角,5.36
台北捷運,古亭,台大醫院,1.92
台北捷運,古亭,台北車站,2.55
台北捷運,古亭,台北車站,2.55
台北捷運,古亭,中山,3.21
台北捷運,古亭,雙連,3.76
台北捷運,古亭,民權西路,4.29
台北捷運,古亭,圓山,5.32
台北捷運,古亭,劍潭,6.84
台北捷運,古亭,士林,7.93
台北捷運,古亭,芝山,9.03
台北捷運,古亭,明德,9.91
台北捷運,古亭,石牌,10.51
台北捷運,古亭,唭哩岸,11.77
台北捷運,古亭,奇岩,12.6
台北捷運,古亭,北投,13.36
台北捷運,古亭,新北投,14.39
台北捷運,古亭,復興崗,14.97
台北捷運,古亭,忠義,16.42
台北捷運,古亭,關渡,17.29
台北捷運,古亭,竹圍,19.43
台北捷運,古亭,紅樹林,21.34
台北捷運,古亭,淡水,23.43
台北捷運,古亭,頂埔,17.15
台北捷運,古亭,永寧,15.2
台北捷運,古亭,土城,14.09
台北捷運,古亭,海山,12.63
台北捷運,古亭,亞東醫院,10.98
台北捷運,古亭,府中,9.7
台北捷運,古亭,板橋,9.05
台北捷運,古亭,新埔,7.77
台北捷運,古亭,江子翠,6.91
台北捷運,古亭,龍山寺,3.83
台北捷運,古亭,西門,2.51
台北捷運,古亭,善導寺,3.23
台北捷運,古亭,忠孝新生,2.78
台北捷運,古亭,忠孝復興,3.9
台北捷運,古亭,忠孝敦化,4.56
台北捷運,古亭,國父紀念館,5.29
台北捷運,古亭,市政府,6.13
台北捷運,古亭,永春,7.12
台北捷運,古亭,後山埤,7.93
台北捷運,古亭,昆陽,9.3
台北捷運,古亭,南港,10.72
台北捷運,古亭,南港展覽館,11.81
台北捷運,古亭,象山,5.75
台北捷運,古亭,台北101/世貿,5.01
台北捷運,古亭,信義安和,4.02
台北捷運,古亭,大安,3.03
台北捷運,古亭,大安森林公園,2.24
台北捷運,古亭,北門,3.33
台北捷運,古亭,中山,3.21
台北捷運,古亭,松江南京,3.92
台北捷運,古亭,南京復興,4.91
台北捷運,古亭,台北小巨蛋,5.85
台北捷運,古亭,南京三民,7.05
台北捷運,古亭,松山,8.4
台北捷運,古亭,輔大,12.16
台北捷運,古亭,新莊,10.42
台北捷運,古亭,頭前庄,9.4
台北捷運,古亭,先嗇宮,9.86
台北捷運,古亭,三重,8.14
台北捷運,古亭,菜寮,7.27
台北捷運,古亭,台北橋,6.28
台北捷運,古亭,大橋頭,4.95
台北捷運,古亭,民權西路,4.29
台北捷運,古亭,中山國小,5.01
台北捷運,古亭,行天宮,4.72
台北捷運,古亭,松江南京,3.92
台北捷運,古亭,忠孝新生,2.78
台北捷運,古亭,東門,1.58
台北捷運,古亭,蘆洲,10.96
台北捷運,古亭,三民高中,9.8
台北捷運,古亭,徐匯中學,8.89
台北捷運,古亭,三和國中,8.06
台北捷運,古亭,三重國小,6.83
台北捷運,古亭,迴龍,14.93
台北捷運,古亭,丹鳳,13.53
台北捷運,古亭,大坪林,5.55
台北捷運,古亭,十四張,7.1
台北捷運,古亭,秀朗橋,6.54
台北捷運,古亭,景平,5.64
台北捷運,古亭,景安,4.55
台北捷運,古亭,中和,6.08
台北捷運,古亭,橋和,6.71
台北捷運,古亭,中原,7.45
台北捷運,古亭,板新,8.85
台北捷運,古亭,板橋,9.05
台北捷運,古亭,新埔民生,7.77
台北捷運,古亭,頭前庄,9.4
台北捷運,古亭,幸福,10.56
台北捷運,古亭,新北產業園區,11.8
台北捷運,中正紀念堂,松山機場,6.98
台北捷運,中正紀念堂,中山國中,5.5
台北捷運,中正紀念堂,南京復興,4.57
台北捷運,中正紀念堂,忠孝復興,3.88
台北捷運,中正紀念堂,大安,3.02
台北捷運,中正紀念堂,科技大樓,3.76
台北捷運,中正紀念堂,六張犁,4.9
台北捷運,中正紀念堂,麟光,5.72
台北捷運,中正紀念堂,辛亥,7.31
台北捷運,中正紀念堂,萬芳醫院,8.07
台北捷運,中正紀念堂,萬芳社區,9.22
台北捷運,中正紀念堂,木柵,9.73
台北捷運,中正紀念堂,動物園,10.41
台北捷運,中正紀念堂,大直,9.56
台北捷運,中正紀念堂,劍南路,10.89
台北捷運,中正紀念堂,西湖,12.18
台北捷運,中正紀念堂,港墘,13
台北捷運,中正紀念堂,文德,14.01
台北捷運,中正紀念堂,內湖,15.14
台北捷運,中正紀念堂,大湖公園,15.96
台北捷運,中正紀念堂,葫洲,14.33
台北捷運,中正紀念堂,東湖,13.48
台北捷運,中正紀念堂,南港軟體園區,12.44
台北捷運,中正紀念堂,南港展覽館,11.79
台北捷運,中正紀念堂,小碧潭,9.27
台北捷運,中正紀念堂,新店,9.34
台北捷運,中正紀念堂,新店區公所,8.23
台北捷運,中正紀念堂,七張,7.33
台北捷運,中正紀念堂,大坪林,6.48
台北捷運,中正紀念堂,景美,5.33
台北捷運,中正紀念堂,萬隆,4.27
台北捷運,中正紀念堂,公館,2.71
台北捷運,中正紀念堂,台電大樓,1.81
台北捷運,中正紀念堂,古亭,0.93
台北捷運,中正紀念堂,中正紀念堂,0
台北捷運,中正紀念堂,小南門,0.76
台北捷運,中正紀念堂,頂溪,3.07
台北捷運,中正紀念堂,永安市場,4.4
台北捷運,中正紀念堂,景安,5.48
台北捷運,中正紀念堂,南勢角,6.29
台北捷運,中正紀念堂,台大醫院,0.99
台北捷運,中正紀念堂,台北車站,1.62
台北捷運,中正紀念堂,台北車站,1.62
台北捷運,中正紀念堂,中山,2.28
台北捷運,中正紀念堂,雙連,2.83
台北捷運,中正紀念堂,民權西路,3.36
台北捷運,中正紀念堂,圓山,4.39
台北捷運,中正紀念堂,劍潭,5.91
台北捷運,中正紀念堂,士林,7
台北捷運,中正紀念堂,芝山,8.1
台北捷運,中正紀念堂,明德,8.98
台北捷運,中正紀念堂,石牌,9.58
台北捷運,中正紀念堂,唭哩岸,10.84
台北捷運,中正紀念堂,奇岩,11.67
台北捷運,中正紀念堂,北投,12.43
台北捷運,中正紀念堂,新北投,13.46
台北捷運,中正紀念堂,復興崗,14.04
台北捷運,中正紀念堂,忠義,15.49
台北捷運,中正紀念堂,關渡,16.36
台北捷運,中正紀念堂,竹圍,18.5
台北捷運,中正紀念堂,紅樹林,20.41
台北捷運,中正紀念堂,淡水,22.5
台北捷運,中正紀念堂,頂埔,16.22
台北捷運,中正紀念堂,永寧,14.27
台北捷運,中正紀念堂,土城,13.16
台北捷運,中正紀念堂,海山,11.7
台北捷運,中正紀念堂,亞東醫院,10.05
台北捷運,中正紀念堂,府中,8.77
台北捷運,中正紀念堂,板橋,8.12
台北捷運,中正紀念堂,新埔,6.84
台北捷運,中正紀念堂,江子翠,5.98
台北捷運,中正紀念堂,龍山寺,2.9
台北捷運,中正紀念堂,西門,1.58
台北捷運,中正紀念堂,善導寺,2.3
台北捷運,中正紀念堂,忠孝新生,2.76
台北捷運,中正紀念堂,忠孝復興,3.88
台北捷運,中正紀念堂,忠孝敦化,4.55
台北捷運,中正紀念堂,國父紀念館,5.28
台北捷運,中正紀念堂,市政府,6.12
台北捷運,中正紀念堂,永春,7.1
台北捷運,中正紀念堂,後山埤,7.92
台北捷運,中正紀念堂,昆陽,9.28
台北捷運,中正紀念堂,南港,10.7
台北捷運,中正紀念堂,南港展覽館,11.79
台北捷運,中正紀念堂,象山,5.73
台北捷運,中正紀念堂,台北101/世貿,5
台北捷運,中正紀念堂,信義安和,4
台北捷運,中正紀念堂,大安,3.02
台北捷運,中正紀念堂,大安森林公園,2.23
台北捷運,中正紀念堂,北門,2.4
台北捷運,中正紀念堂,中山,2.28
台北捷運,中正紀念堂,松江南京,3.58
台北捷運,中正紀念堂,南京復興,4.57
台北捷運,中正紀念堂,台北小巨蛋,5.51
台北捷運,中正紀念堂,南京三民,6.7
台北捷運,中正紀念堂,松山,8.06
台北捷運,中正紀念堂,輔大,11.23
台北捷運,中正紀念堂,新莊,9.49
台北捷運,中正紀念堂,頭前庄,8.47
台北捷運,中正紀念堂,先嗇宮,8.93
台北捷運,中正紀念堂,三重,7.21
台北捷運,中正紀念堂,菜寮,6.34
台北捷運,中正紀念堂,台北橋,5.35
台北捷運,中正紀念堂,大橋頭,4.02
台北捷運,中正紀念堂,民權西路,3.36
台北捷運,中正紀念堂,中山國小,4.07
台北捷運,中正紀念堂,行天宮,4.37
台北捷運,中正紀念堂,松江南京,3.58
台北捷運,中正紀念堂,忠孝新生,2.76
